id_article,id_obs,treat_id,exp_id,response_variable,sub_response_variable,location,sub_region,final_lat,final_lon,exp_site_loc,experiment_year,tree_type,crop_type,age_system,tree_age,season,soil_texture,no_tree_per_m,tree_height,alley_width,silvo_mean,silvo_sd,silvo_n,control_mean,control_sd,control_n,lat,lon,experimental_design,comparator,year_est_exp,age_system_yrs,measured_metrics,measured_unit,distance_tree_m,study_year_start,study_year_end,comments,site_x,climate_zone,silvo_se,control_se
5,59,10,7,Water quality,Nutrient concentration,Saint Rémi,Pacific Northwest USA,45.2591064,-73.6188315,"45.2591064, -73.6188315",2006-01-01,Timber,Cereal,Medium,6,Summer,Clay,NA,Short,Narrow,0.294,0.3841874542459709,41,0.17,1.4919279473218539,41,NA,NA,NA,Monoculture,2000-01-01,≤9,NH4+ concentration,ppm,NA,2006-01-01,2009-01-01,"Average NH4 + concentrations at each sampling date, and average leaching losses per sampling step, in non-trenched versus trenched plots at St-Re´mi in 2006",Saint Rémi,26,0.06,0.233
5,60,10,7,Water quality,Nutrient concentration,Saint Rémi,Pacific Northwest USA,45.2591064,-73.6188315,"45.2591064, -73.6188315",2006-01-01,Timber,Cereal,Medium,6,Summer,Clay,NA,Short,Narrow,0.02,0.038418745424597084,41,0.046,0.5122499389946279,41,NA,NA,NA,Monoculture,2000-01-01,≤9,NH4+ concentration,ppm,NA,2006-01-01,2009-01-01,"Average NH4 + concentrations at each sampling date, and average leaching losses per sampling step, in non-trenched versus trenched plots at St-Re´mi in 2006",Saint Rémi,26,0.005999999999999998,0.08
5,61,10,7,Water quality,Nutrient concentration,Saint Rémi,Pacific Northwest USA,45.2591064,-73.6188315,"45.2591064, -73.6188315",2006-01-01,Timber,Cereal,Medium,6,Summer,Clay,NA,Short,Narrow,0.008,0,41,0.032,0.3009468391593439,41,NA,NA,NA,Monoculture,2000-01-01,≤9,NH4+ concentration,ppm,NA,2006-01-01,2009-01-01,"Average NH4 + concentrations at each sampling date, and average leaching losses per sampling step, in non-trenched versus trenched plots at St-Re´mi in 2006",Saint Rémi,26,0,0.047
5,62,10,7,Water quality,Nutrient concentration,Saint Rémi,Pacific Northwest USA,45.2591064,-73.6188315,"45.2591064, -73.6188315",2006-01-01,Timber,Cereal,Medium,6,Summer,Clay,NA,Short,Narrow,0.04,0.08964373932405988,41,0.008,0.03841874542459709,41,NA,NA,NA,Monoculture,2000-01-01,≤9,NH4+ concentration,ppm,NA,2006-01-01,2009-01-01,"Average NH4 + concentrations at each sampling date, and average leaching losses per sampling step, in non-trenched versus trenched plots at St-Re´mi in 2006",Saint Rémi,26,0.013999999999999999,0.006
5,63,10,7,Water quality,Nutrient leaching,Saint Rémi,Pacific Northwest USA,45.2591064,-73.6188315,"45.2591064, -73.6188315",2006-01-01,Timber,Cereal,Medium,6,Summer,Clay,NA,Short,Narrow,0.059,0.07043436661176139,41,0.028,0.051224993899462765,41,NA,NA,NA,Monoculture,2000-01-01,≤9,NH4+ leaching,kg N ha-1,NA,2006-01-01,2009-01-01,"Average NH4+ leached at each sampling date, and average leaching losses per sampling step, in non-trenched versus trenched plots at St-Re´mi in 2006",Saint Rémi,26,0.01100000000000001,0.007999999999999997
5,64,10,7,Water quality,Nutrient leaching,Saint Rémi,Pacific Northwest USA,45.2591064,-73.6188315,"45.2591064, -73.6188315",2006-01-01,Timber,Cereal,Medium,6,Summer,Clay,NA,Short,Narrow,0.106,0.07683749084919417,41,0.044,0.09604686356149272,41,NA,NA,NA,Monoculture,2000-01-01,≤9,NH4+ leaching,kg N ha-1,NA,2006-01-01,2009-01-01,"Average NH4+ leached at each sampling date, and average leaching losses per sampling step, in non-trenched versus trenched plots at St-Re´mi in 2006",Saint Rémi,26,0.011999999999999997,0.015
5,65,10,7,Water quality,Nutrient leaching,Saint Rémi,Pacific Northwest USA,45.2591064,-73.6188315,"45.2591064, -73.6188315",2006-01-01,Timber,Cereal,Medium,6,Summer,Clay,NA,Short,Narrow,0.243,0.17288435441068706,41,0.093,0.21770622407271686,41,NA,NA,NA,Monoculture,2000-01-01,≤9,NH4+ leaching,kg N ha-1,NA,2006-01-01,2009-01-01,"Average NH4+ leached at each sampling date, and average leaching losses per sampling step, in non-trenched versus trenched plots at St-Re´mi in 2006",Saint Rémi,26,0.027000000000000024,0.034
5,66,10,7,Water quality,Nutrient leaching,Saint Rémi,Pacific Northwest USA,45.2591064,-73.6188315,"45.2591064, -73.6188315",2006-01-01,Timber,Cereal,Medium,6,Summer,Clay,NA,Short,Narrow,0.062,0.0576281181368956,41,0.031,0.08324061508662702,41,NA,NA,NA,Monoculture,2000-01-01,≤9,NH4+ leaching,kg N ha-1,NA,2006-01-01,2009-01-01,"Average NH4+ leached at each sampling date, and average leaching losses per sampling step, in non-trenched versus trenched plots at St-Re´mi in 2006",Saint Rémi,26,0.008999999999999994,0.012999999999999998
5,67,10,7,Water quality,Nutrient leaching,Saint Rémi,Pacific Northwest USA,45.2591064,-73.6188315,"45.2591064, -73.6188315",2006-01-01,Timber,Cereal,Medium,6,Summer,Clay,NA,Short,Narrow,0.077,0.08324061508662702,41,0.046,0.1152562362737913,41,NA,NA,NA,Monoculture,2000-01-01,≤9,NH4+ leaching,kg N ha-1,NA,2006-01-01,2009-01-01,"Average NH4+ leached at each sampling date, and average leaching losses per sampling step, in non-trenched versus trenched plots at St-Re´mi in 2006",Saint Rémi,26,0.012999999999999998,0.018000000000000002
5,68,10,7,Water quality,Nutrient leaching,Saint Rémi,Pacific Northwest USA,45.2591064,-73.6188315,"45.2591064, -73.6188315",2006-01-01,Timber,Cereal,Medium,6,Summer,Clay,NA,Short,Narrow,0.043,0.05122499389946279,41,0.044,0.1152562362737913,41,NA,NA,NA,Monoculture,2000-01-01,≤9,NH4+ leaching,kg N ha-1,NA,2006-01-01,2009-01-01,"Average NH4+ leached at each sampling date, and average leaching losses per sampling step, in non-trenched versus trenched plots at St-Re´mi in 2006",Saint Rémi,26,0.008,0.018000000000000002
5,69,10,7,Water quality,Nutrient leaching,Saint Rémi,Pacific Northwest USA,45.2591064,-73.6188315,"45.2591064, -73.6188315",2006-01-01,Timber,Cereal,Medium,6,Summer,Clay,NA,Short,Narrow,0.003,0.006403124237432849,41,0.009,0.03201562118716425,41,NA,NA,NA,Monoculture,2000-01-01,≤9,NH4+ leaching,kg N ha-1,NA,2006-01-01,2009-01-01,"Average NH4+ leached at each sampling date, and average leaching losses per sampling step, in non-trenched versus trenched plots at St-Re´mi in 2006",Saint Rémi,26,0.001,0.005000000000000001
5,70,10,7,Water quality,Nutrient leaching,Saint Rémi,Pacific Northwest USA,45.2591064,-73.6188315,"45.2591064, -73.6188315",2006-01-01,Timber,Cereal,Medium,6,Summer,Clay,NA,Short,Narrow,0.002,0,41,0.007,0.019209372712298545,41,NA,NA,NA,Monoculture,2000-01-01,≤9,NH4+ leaching,kg N ha-1,NA,2006-01-01,2009-01-01,"Average NH4+ leached at each sampling date, and average leaching losses per sampling step, in non-trenched versus trenched plots at St-Re´mi in 2006",Saint Rémi,26,0,0.003
5,71,10,7,Water quality,Nutrient leaching,Saint Rémi,Pacific Northwest USA,45.2591064,-73.6188315,"45.2591064, -73.6188315",2006-01-01,Timber,Cereal,Medium,6,Summer,Clay,NA,Short,Narrow,0.01,0.025612496949731396,41,0.004,0.006403124237432849,41,NA,NA,NA,Monoculture,2000-01-01,≤9,NH4+ leaching,kg N ha-1,NA,2006-01-01,2009-01-01,"Average NH4+ leached at each sampling date, and average leaching losses per sampling step, in non-trenched versus trenched plots at St-Re´mi in 2006",Saint Rémi,26,0.004,0.001
5,72,10,7,Water quality,Nutrient concentration,Saint Rémi,Pacific Northwest USA,45.2591064,-73.6188315,"45.2591064, -73.6188315",2006-01-01,Timber,Cereal,Medium,6,Summer,Clay,NA,Short,Narrow,1.27,2.2410934831014977,41,1.98,1.280624847486571,41,NA,NA,NA,Monoculture,2000-01-01,≤9,NO3- concentration,ppm,NA,2006-01-01,2009-01-01,"Average NO3- concentration at each sampling date, and average leaching losses per sampling step, in non-trenched versus trenched plots at St-Re´mi in 2006",Saint Rémi,26,0.3500000000000001,0.20000000000000018
5,73,10,7,Water quality,Nutrient concentration,Saint Rémi,Pacific Northwest USA,45.2591064,-73.6188315,"45.2591064, -73.6188315",2006-01-01,Timber,Cereal,Medium,6,Summer,Clay,NA,Short,Narrow,0,0,41,0.812,2.612474688872602,41,NA,NA,NA,Monoculture,2000-01-01,≤9,NO3- concentration,ppm,NA,2006-01-01,2009-01-01,"Average NO3- concentration at each sampling date, and average leaching losses per sampling step, in non-trenched versus trenched plots at St-Re´mi in 2006",Saint Rémi,26,0,0.4079999999999999
5,74,10,7,Water quality,Nutrient concentration,Saint Rémi,Pacific Northwest USA,45.2591064,-73.6188315,"45.2591064, -73.6188315",2006-01-01,Timber,Cereal,Medium,6,Summer,Clay,NA,Short,Narrow,2.89,7.4916553577964295,41,1.47,2.6252809373474673,41,NA,NA,NA,Monoculture,2000-01-01,≤9,NO3- concentration,ppm,NA,2006-01-01,2009-01-01,"Average NO3- concentration at each sampling date, and average leaching losses per sampling step, in non-trenched versus trenched plots at St-Re´mi in 2006",Saint Rémi,26,1.1699999999999995,0.4099999999999999
5,75,10,7,Water quality,Nutrient concentration,Saint Rémi,Pacific Northwest USA,45.2591064,-73.6188315,"45.2591064, -73.6188315",2006-01-01,Timber,Cereal,Medium,6,Summer,Clay,NA,Short,Narrow,2.69,4.866374420448967,41,3.55,4.546218208577322,41,NA,NA,NA,Monoculture,2000-01-01,≤9,NO3- concentration,ppm,NA,2006-01-01,2009-01-01,"Average NO3- concentration at each sampling date, and average leaching losses per sampling step, in non-trenched versus trenched plots at St-Re´mi in 2006",Saint Rémi,26,0.7600000000000002,0.71
5,76,10,7,Water quality,Nutrient concentration,Saint Rémi,Pacific Northwest USA,45.2591064,-73.6188315,"45.2591064, -73.6188315",2006-01-01,Timber,Cereal,Medium,6,Summer,Clay,NA,Short,Narrow,0.457,1.2998342201988684,41,2.44,10.69321747651286,41,NA,NA,NA,Monoculture,2000-01-01,≤9,NO3- concentration,ppm,NA,2006-01-01,2009-01-01,"Average NO3- concentration at each sampling date, and average leaching losses per sampling step, in non-trenched versus trenched plots at St-Re´mi in 2006",Saint Rémi,26,0.203,1.6700000000000004
5,77,10,7,Water quality,Nutrient concentration,Saint Rémi,Pacific Northwest USA,45.2591064,-73.6188315,"45.2591064, -73.6188315",2006-01-01,Timber,Cereal,Medium,6,Summer,Clay,NA,Short,Narrow,1.02,1.6007810593582121,41,3.15,19.785653893667504,41,NA,NA,NA,Monoculture,2000-01-01,≤9,NO3- concentration,ppm,NA,2006-01-01,2009-01-01,"Average NO3- concentration at each sampling date, and average leaching losses per sampling step, in non-trenched versus trenched plots at St-Re´mi in 2006",Saint Rémi,26,0.25,3.0900000000000003
5,78,10,7,Water quality,Nutrient concentration,Saint Rémi,Pacific Northwest USA,45.2591064,-73.6188315,"45.2591064, -73.6188315",2006-01-01,Timber,Cereal,Medium,6,Summer,Clay,NA,Short,Narrow,1.02,3.2015621187164243,41,4.92,4.930405662823296,41,NA,NA,NA,Monoculture,2000-01-01,≤9,NO3- concentration,ppm,NA,2006-01-01,2009-01-01,"Average NO3- concentration at each sampling date, and average leaching losses per sampling step, in non-trenched versus trenched plots at St-Re´mi in 2006",Saint Rémi,26,0.5,0.7700000000000005
5,79,10,7,Water quality,Nutrient concentration,Saint Rémi,Pacific Northwest USA,45.2591064,-73.6188315,"45.2591064, -73.6188315",2006-01-01,Timber,Cereal,Medium,6,Summer,Clay,NA,Short,Narrow,0.812,4.533411960102456,41,4.31,7.171499145924791,41,NA,NA,NA,Monoculture,2000-01-01,≤9,NO3- concentration,ppm,NA,2006-01-01,2009-01-01,"Average NO3- concentration at each sampling date, and average leaching losses per sampling step, in non-trenched versus trenched plots at St-Re´mi in 2006",Saint Rémi,26,0.708,1.12
5,80,10,7,Water quality,Nutrient concentration,Saint Rémi,Pacific Northwest USA,45.2591064,-73.6188315,"45.2591064, -73.6188315",2006-01-01,Timber,Cereal,Medium,6,Summer,Clay,NA,Short,Narrow,0,0,41,3.81,4.802343178074634,41,NA,NA,NA,Monoculture,2000-01-01,≤9,NO3- concentration,ppm,NA,2006-01-01,2009-01-01,"Average NO3- concentration at each sampling date, and average leaching losses per sampling step, in non-trenched versus trenched plots at St-Re´mi in 2006",Saint Rémi,26,0,0.7499999999999996
5,81,10,7,Water quality,Nutrient concentration,Saint Rémi,Pacific Northwest USA,45.2591064,-73.6188315,"45.2591064, -73.6188315",2006-01-01,Timber,Cereal,Medium,6,Summer,Clay,NA,Short,Narrow,0,0,41,14.7,24.972184525988123,41,NA,NA,NA,Monoculture,2000-01-01,≤9,NO3- concentration,ppm,NA,2006-01-01,2009-01-01,"Average NO3- concentration at each sampling date, and average leaching losses per sampling step, in non-trenched versus trenched plots at St-Re´mi in 2006",Saint Rémi,26,0,3.900000000000002
5,82,10,7,Water quality,Nutrient concentration,Saint Rémi,Pacific Northwest USA,45.2591064,-73.6188315,"45.2591064, -73.6188315",2006-01-01,Timber,Cereal,Medium,6,Summer,Clay,NA,Short,Narrow,1.17,1.6007810593582121,41,11.4,30.094683915934397,41,NA,NA,NA,Monoculture,2000-01-01,≤9,NO3- concentration,ppm,NA,2006-01-01,2009-01-01,"Average NO3- concentration at each sampling date, and average leaching losses per sampling step, in non-trenched versus trenched plots at St-Re´mi in 2006",Saint Rémi,26,0.25,4.700000000000001
5,83,10,7,Water quality,Nutrient leaching,Saint Rémi,Pacific Northwest USA,45.2591064,-73.6188315,"45.2591064, -73.6188315",2006-01-01,Timber,Cereal,Medium,6,Summer,Clay,NA,Short,Narrow,0.119,0.3841874542459709,41,0.299,0.18569060288555278,41,NA,NA,NA,Monoculture,2000-01-01,≤9,NO3-leaching,kg N ha-1,NA,2006-01-01,2009-01-01,"Average NO3- leached at each sampling date, and average leaching losses per sampling step, in non-trenched versus trenched plots at St-Re´mi in 2006",Saint Rémi,26,0.06,0.029000000000000026
5,84,10,7,Water quality,Nutrient leaching,Saint Rémi,Pacific Northwest USA,45.2591064,-73.6188315,"45.2591064, -73.6188315",2006-01-01,Timber,Cereal,Medium,6,Summer,Clay,NA,Short,Narrow,0.388,0.9540655113774945,41,0.358,0.5762811813689566,41,NA,NA,NA,Monoculture,2000-01-01,≤9,NO3-leaching,kg N ha-1,NA,2006-01-01,2009-01-01,"Average NO3- leached at each sampling date, and average leaching losses per sampling step, in non-trenched versus trenched plots at St-Re´mi in 2006",Saint Rémi,26,0.14900000000000002,0.09000000000000002
5,85,10,7,Water quality,Nutrient leaching,Saint Rémi,Pacific Northwest USA,45.2591064,-73.6188315,"45.2591064, -73.6188315",2006-01-01,Timber,Cereal,Medium,6,Summer,Clay,NA,Short,Narrow,1.373,2.4844122041239447,41,1.284,1.7160372956320036,41,NA,NA,NA,Monoculture,2000-01-01,≤9,NO3-leaching,kg N ha-1,NA,2006-01-01,2009-01-01,"Average NO3- leached at each sampling date, and average leaching losses per sampling step, in non-trenched versus trenched plots at St-Re´mi in 2006",Saint Rémi,26,0.3879999999999999,0.268
5,86,10,7,Water quality,Nutrient leaching,Saint Rémi,Pacific Northwest USA,45.2591064,-73.6188315,"45.2591064, -73.6188315",2006-01-01,Timber,Cereal,Medium,6,Summer,Clay,NA,Short,Narrow,0.269,0.5698780571315233,41,0.627,0.5698780571315233,41,NA,NA,NA,Monoculture,2000-01-01,≤9,NO3-leaching,kg N ha-1,NA,2006-01-01,2009-01-01,"Average NO3- leached at each sampling date, and average leaching losses per sampling step, in non-trenched versus trenched plots at St-Re´mi in 2006",Saint Rémi,26,0.08899999999999997,0.08899999999999997
5,87,10,7,Water quality,Nutrient leaching,Saint Rémi,Pacific Northwest USA,45.2591064,-73.6188315,"45.2591064, -73.6188315",2006-01-01,Timber,Cereal,Medium,6,Summer,Clay,NA,Short,Narrow,0.209,0.5762811813689563,41,0.866,1.3382529656234652,41,NA,NA,NA,Monoculture,2000-01-01,≤9,NO3-leaching,kg N ha-1,NA,2006-01-01,2009-01-01,"Average NO3- leached at each sampling date, and average leaching losses per sampling step, in non-trenched versus trenched plots at St-Re´mi in 2006",Saint Rémi,26,0.09,0.20899999999999996
5,88,10,7,Water quality,Nutrient leaching,Saint Rémi,Pacific Northwest USA,45.2591064,-73.6188315,"45.2591064, -73.6188315",2006-01-01,Timber,Cereal,Medium,6,Summer,Clay,NA,Short,Narrow,0.299,0.761971784254509,41,1.642,2.868599658369916,41,NA,NA,NA,Monoculture,2000-01-01,≤9,NO3-leaching,kg N ha-1,NA,2006-01-01,2009-01-01,"Average NO3- leached at each sampling date, and average leaching losses per sampling step, in non-trenched versus trenched plots at St-Re´mi in 2006",Saint Rémi,26,0.119,0.44799999999999995
5,89,10,7,Water quality,Nutrient leaching,Saint Rémi,Pacific Northwest USA,45.2591064,-73.6188315,"45.2591064, -73.6188315",2006-01-01,Timber,Cereal,Medium,6,Summer,Clay,NA,Short,Narrow,0.119,0.9604686356149275,41,1.104,1.53034669274645,41,NA,NA,NA,Monoculture,2000-01-01,≤9,NO3-leaching,kg N ha-1,NA,2006-01-01,2009-01-01,"Average NO3- leached at each sampling date, and average leaching losses per sampling step, in non-trenched versus trenched plots at St-Re´mi in 2006",Saint Rémi,26,0.15000000000000002,0.23899999999999988
5,90,10,7,Water quality,Nutrient leaching,Saint Rémi,Pacific Northwest USA,45.2591064,-73.6188315,"45.2591064, -73.6188315",2006-01-01,Timber,Cereal,Medium,6,Summer,Clay,NA,Short,Narrow,0.119,0.3841874542459709,41,1.373,2.4844122041239447,41,NA,NA,NA,Monoculture,2000-01-01,≤9,NO3-leaching,kg N ha-1,NA,2006-01-01,2009-01-01,"Average NO3- leached at each sampling date, and average leaching losses per sampling step, in non-trenched versus trenched plots at St-Re´mi in 2006",Saint Rémi,26,0.06,0.3879999999999999
5,91,10,7,Water quality,Nutrient leaching,Saint Rémi,Pacific Northwest USA,45.2591064,-73.6188315,"45.2591064, -73.6188315",2006-01-01,Timber,Cereal,Medium,6,Summer,Clay,NA,Short,Narrow,0,0,41,1.194,1.722440419869437,41,NA,NA,NA,Monoculture,2000-01-01,≤9,NO3-leaching,kg N ha-1,NA,2006-01-01,2009-01-01,"Average NO3- leached at each sampling date, and average leaching losses per sampling step, in non-trenched versus trenched plots at St-Re´mi in 2006",Saint Rémi,26,0,0.26900000000000013
5,92,10,7,Water quality,Nutrient leaching,Saint Rémi,Pacific Northwest USA,45.2591064,-73.6188315,"45.2591064, -73.6188315",2006-01-01,Timber,Cereal,Medium,6,Summer,Clay,NA,Short,Narrow,0.328,0.3841874542459709,41,7.433,15.09856695186666,41,NA,NA,NA,Monoculture,2000-01-01,≤9,NO3-leaching,kg N ha-1,NA,2006-01-01,2009-01-01,"Average NO3- leached at each sampling date, and average leaching losses per sampling step, in non-trenched versus trenched plots at St-Re´mi in 2006",Saint Rémi,26,0.06,2.3580000000000005
5,93,11,8,Water quality,Nutrient concentration,Saint Rémi,Pacific Northwest USA,45.2591064,-73.6188315,"45.2591064, -73.6188315",2007-01-01,Timber,Legume,Medium,7,Summer,Clay,NA,Short,Narrow,0.177,0.14086873322352278,41,0.597,0.4610249450951655,41,NA,NA,NA,Monoculture,2000-01-01,≤9,NO3- concentration,ppm,NA,2007-01-01,2009-01-01,"Average NO3 concentration at each sampling date, and average leaching losses per sampling step, in non-trenched versus trenched plots at St-Re´mi in 2007",Saint Rémi,26,0.02200000000000002,0.07200000000000006
5,94,11,8,Water quality,Nutrient concentration,Saint Rémi,Pacific Northwest USA,45.2591064,-73.6188315,"45.2591064, -73.6188315",2007-01-01,Timber,Legume,Medium,7,Summer,Clay,NA,Short,Narrow,0.111,0.17288435441068697,41,0.481,0.7427624115422103,41,NA,NA,NA,Monoculture,2000-01-01,≤9,NO3- concentration,ppm,NA,2007-01-01,2009-01-01,"Average NO3 concentration at each sampling date, and average leaching losses per sampling step, in non-trenched versus trenched plots at St-Re´mi in 2007",Saint Rémi,26,0.02700000000000001,0.11599999999999999
5,95,11,8,Water quality,Nutrient concentration,Saint Rémi,Pacific Northwest USA,45.2591064,-73.6188315,"45.2591064, -73.6188315",2007-01-01,Timber,Legume,Medium,7,Summer,Clay,NA,Short,Narrow,0.365,0.32015621187164234,41,1.206,1.8761154015678256,41,NA,NA,NA,Monoculture,2000-01-01,≤9,NO3- concentration,ppm,NA,2007-01-01,2009-01-01,"Average NO3 concentration at each sampling date, and average leaching losses per sampling step, in non-trenched versus trenched plots at St-Re´mi in 2007",Saint Rémi,26,0.04999999999999999,0.29300000000000015
5,96,11,8,Water quality,Nutrient concentration,Saint Rémi,Pacific Northwest USA,45.2591064,-73.6188315,"45.2591064, -73.6188315",2007-01-01,Timber,Legume,Medium,7,Summer,Clay,NA,Short,Narrow,0.227,0.35217183305880645,41,0.879,1.2806248474865694,41,NA,NA,NA,Monoculture,2000-01-01,≤9,NO3- concentration,ppm,NA,2007-01-01,2009-01-01,"Average NO3 concentration at each sampling date, and average leaching losses per sampling step, in non-trenched versus trenched plots at St-Re´mi in 2007",Saint Rémi,26,0.054999999999999966,0.19999999999999996
