id_article,response_variable,measured_metrics,measured_unit,silvo_mean,silvo_se,silvo_sd,silvo_n,control_mean,control_se,control_sd,control_n,id_obs,experimental_design,comparator,tree_crop_combination,tree_crop_combination_t,category_no,year_est_exp,age_system_yrs,age_system,tree_age,season,tree_row_orientation,soil_texture,no_tree_per_m,tree_height,alley_width,tillage,organic,sub_response_variable,distance_tree_m,study_year_start,study_year_end,comments,min_value_shift,yi,vi
5,Water quality,NH4+ leaching,kg N ha-1,19.142,0.001,0.006403124237432849,41,19.136,0.005000000000000001,0.03201562118716425,41,69,NA,Monoculture,Mixed-Cereal,Mixed-Cereal,6,2000,≤9,Young,6,Summer,NS,Clay loam,0.5,8,6,Yes,No,Nutrient leaching,NA,2006,2009,"Average NH4+ leached at each sampling date, and average leaching losses per sampling step, in non-trenched versus trenched plots at St-Re´mi in 2006",19.145,3.134960054934534e-4,7.100036044067405e-8
5,Water quality,NH4+ leaching,kg N ha-1,19.134999999999998,0.004,0.025612496949731396,41,19.141,0.001,0.006403124237432849,41,71,NA,Monoculture,Mixed-Cereal,Mixed-Cereal,6,2000,≤9,Young,6,Summer,NS,Clay loam,0.5,8,6,Yes,No,Nutrient leaching,NA,2006,2009,"Average NH4+ leached at each sampling date, and average leaching losses per sampling step, in non-trenched versus trenched plots at St-Re´mi in 2006",19.145,-3.1351238630706143e-4,4.642757225374053e-8
5,Water quality,NO3- concentration,ppm,17.875,0.3500000000000001,2.2410934831014977,41,17.165,0.20000000000000018,1.280624847486571,41,72,NA,Monoculture,Mixed-Cereal,Mixed-Cereal,6,2000,≤9,Young,6,Summer,NS,Clay loam,0.5,8,6,Yes,No,Nutrient concentration,NA,2006,2009,"Average NO3- concentration at each sampling date, and average leaching losses per sampling step, in non-trenched versus trenched plots at St-Re´mi in 2006",19.145,0.04053066167041606,5.1915300177909e-4
5,Water quality,NO3- concentration,ppm,16.255,1.1699999999999995,7.4916553577964295,41,17.675,0.4099999999999999,2.6252809373474673,41,74,NA,Monoculture,Mixed-Cereal,Mixed-Cereal,6,2000,≤9,Young,6,Summer,NS,Clay loam,0.5,8,6,Yes,No,Nutrient concentration,NA,2006,2009,"Average NO3- concentration at each sampling date, and average leaching losses per sampling step, in non-trenched versus trenched plots at St-Re´mi in 2006",19.145,-0.08375065802676789,0.005718893818843996
5,Water quality,NO3- concentration,ppm,16.455,0.7600000000000002,4.866374420448967,41,15.594999999999999,0.71,4.546218208577322,41,75,NA,Monoculture,Mixed-Cereal,Mixed-Cereal,6,2000,≤9,Young,6,Summer,NS,Clay loam,0.5,8,6,Yes,No,Nutrient concentration,NA,2006,2009,"Average NO3- concentration at each sampling date, and average leaching losses per sampling step, in non-trenched versus trenched plots at St-Re´mi in 2006",19.145,0.053679032335536704,0.0042059444968644884
5,Water quality,NO3- concentration,ppm,18.688,0.203,1.2998342201988684,41,16.705,1.6700000000000004,10.69321747651286,41,76,NA,Monoculture,Mixed-Cereal,Mixed-Cereal,6,2000,≤9,Young,6,Summer,NS,Clay loam,0.5,8,6,Yes,No,Nutrient concentration,NA,2006,2009,"Average NO3- concentration at each sampling date, and average leaching losses per sampling step, in non-trenched versus trenched plots at St-Re´mi in 2006",19.145,0.11217353083709672,0.010112010430481534
5,Water quality,NO3- concentration,ppm,18.125,0.25,1.6007810593582121,41,15.995,3.0900000000000003,19.785653893667504,41,77,NA,Monoculture,Mixed-Cereal,Mixed-Cereal,6,2000,≤9,Young,6,Summer,NS,Clay loam,0.5,8,6,Yes,No,Nutrient concentration,NA,2006,2009,"Average NO3- concentration at each sampling date, and average leaching losses per sampling step, in non-trenched versus trenched plots at St-Re´mi in 2006",19.145,0.12501602733925718,0.03751083705023844
5,Water quality,NO3- concentration,ppm,18.125,0.5,3.2015621187164243,41,14.225,0.7700000000000005,4.930405662823296,41,78,NA,Monoculture,Mixed-Cereal,Mixed-Cereal,6,2000,≤9,Young,6,Summer,NS,Clay loam,0.5,8,6,Yes,No,Nutrient concentration,NA,2006,2009,"Average NO3- concentration at each sampling date, and average leaching losses per sampling step, in non-trenched versus trenched plots at St-Re´mi in 2006",19.145,0.24229122072834386,0.003691061418850753
5,Water quality,NO3- concentration,ppm,18.333,0.708,4.533411960102456,41,14.835,1.12,7.171499145924791,41,79,NA,Monoculture,Mixed-Cereal,Mixed-Cereal,6,2000,≤9,Young,6,Summer,NS,Clay loam,0.5,8,6,Yes,No,Nutrient concentration,NA,2006,2009,"Average NO3- concentration at each sampling date, and average leaching losses per sampling step, in non-trenched versus trenched plots at St-Re´mi in 2006",19.145,0.2117134608381028,0.007191235616201937
5,Water quality,NO3- concentration,ppm,17.975,0.25,1.6007810593582121,41,7.744999999999999,4.700000000000001,30.094683915934397,41,82,NA,Monoculture,Mixed-Cereal,Mixed-Cereal,6,2000,≤9,Young,6,Summer,NS,Clay loam,0.5,8,6,Yes,No,Nutrient concentration,NA,2006,2009,"Average NO3- concentration at each sampling date, and average leaching losses per sampling step, in non-trenched versus trenched plots at St-Re´mi in 2006",19.145,0.8419344297382786,0.36845201605978845
5,Water quality,NO3-leaching,kg N ha-1,19.026,0.06,0.3841874542459709,41,18.846,0.029000000000000026,0.18569060288555278,41,83,NA,Monoculture,Mixed-Cereal,Mixed-Cereal,6,2000,≤9,Young,6,Summer,NS,Clay loam,0.5,8,6,Yes,No,Nutrient leaching,NA,2006,2009,"Average NO3- leached at each sampling date, and average leaching losses per sampling step, in non-trenched versus trenched plots at St-Re´mi in 2006",19.145,0.009505774999700687,1.231293121007963e-5
5,Water quality,NO3-leaching,kg N ha-1,18.756999999999998,0.14900000000000002,0.9540655113774945,41,18.787,0.09000000000000002,0.5762811813689566,41,84,NA,Monoculture,Mixed-Cereal,Mixed-Cereal,6,2000,≤9,Young,6,Summer,NS,Clay loam,0.5,8,6,Yes,No,Nutrient leaching,NA,2006,2009,"Average NO3- leached at each sampling date, and average leaching losses per sampling step, in non-trenched versus trenched plots at St-Re´mi in 2006",19.145,-0.0015981252069577358,8.605172311784056e-5
5,Water quality,NO3-leaching,kg N ha-1,17.772,0.3879999999999999,2.4844122041239447,41,17.861,0.268,1.7160372956320036,41,85,NA,Monoculture,Mixed-Cereal,Mixed-Cereal,6,2000,≤9,Young,6,Summer,NS,Clay loam,0.5,8,6,Yes,No,Nutrient leaching,NA,2006,2009,"Average NO3- leached at each sampling date, and average leaching losses per sampling step, in non-trenched versus trenched plots at St-Re´mi in 2006",19.145,-0.004995379848684588,7.017831827186255e-4
5,Water quality,NO3-leaching,kg N ha-1,18.876,0.08899999999999997,0.5698780571315233,41,18.518,0.08899999999999997,0.5698780571315233,41,86,NA,Monoculture,Mixed-Cereal,Mixed-Cereal,6,2000,≤9,Young,6,Summer,NS,Clay loam,0.5,8,6,Yes,No,Nutrient leaching,NA,2006,2009,"Average NO3- leached at each sampling date, and average leaching losses per sampling step, in non-trenched versus trenched plots at St-Re´mi in 2006",19.145,0.019148041838285713,4.53299846663664e-5
5,Water quality,NO3-leaching,kg N ha-1,18.936,0.09,0.5762811813689563,41,18.279,0.20899999999999996,1.3382529656234652,41,87,NA,Monoculture,Mixed-Cereal,Mixed-Cereal,6,2000,≤9,Young,6,Summer,NS,Clay loam,0.5,8,6,Yes,No,Nutrient leaching,NA,2006,2009,"Average NO3- leached at each sampling date, and average leaching losses per sampling step, in non-trenched versus trenched plots at St-Re´mi in 2006",19.145,0.03531201227721572,1.5332334570322144e-4
5,Water quality,NO3-leaching,kg N ha-1,18.846,0.119,0.761971784254509,41,17.503,0.44799999999999995,2.868599658369916,41,88,NA,Monoculture,Mixed-Cereal,Mixed-Cereal,6,2000,≤9,Young,6,Summer,NS,Clay loam,0.5,8,6,Yes,No,Nutrient leaching,NA,2006,2009,"Average NO3- leached at each sampling date, and average leaching losses per sampling step, in non-trenched versus trenched plots at St-Re´mi in 2006",19.145,0.07392839497586594,6.950062179400418e-4
5,Water quality,NO3-leaching,kg N ha-1,19.026,0.15000000000000002,0.9604686356149275,41,18.041,0.23899999999999988,1.53034669274645,41,89,NA,Monoculture,Mixed-Cereal,Mixed-Cereal,6,2000,≤9,Young,6,Summer,NS,Clay loam,0.5,8,6,Yes,No,Nutrient leaching,NA,2006,2009,"Average NO3- leached at each sampling date, and average leaching losses per sampling step, in non-trenched versus trenched plots at St-Re´mi in 2006",19.145,0.053159519313599246,2.3765561734295153e-4
5,Water quality,NO3-leaching,kg N ha-1,19.026,0.06,0.3841874542459709,41,17.772,0.3879999999999999,2.4844122041239447,41,90,NA,Monoculture,Mixed-Cereal,Mixed-Cereal,6,2000,≤9,Young,6,Summer,NS,Clay loam,0.5,8,6,Yes,No,Nutrient leaching,NA,2006,2009,"Average NO3- leached at each sampling date, and average leaching losses per sampling step, in non-trenched versus trenched plots at St-Re´mi in 2006",19.145,0.06818227971060341,4.865854533893017e-4
5,Water quality,NO3-leaching,kg N ha-1,18.817,0.06,0.3841874542459709,41,11.712,2.3580000000000005,15.09856695186666,41,92,NA,Monoculture,Mixed-Cereal,Mixed-Cereal,6,2000,≤9,Young,6,Summer,NS,Clay loam,0.5,8,6,Yes,No,Nutrient leaching,NA,2006,2009,"Average NO3- leached at each sampling date, and average leaching losses per sampling step, in non-trenched versus trenched plots at St-Re´mi in 2006",19.145,0.47414675934355177,0.04054472823043031
5,Water quality,NO3- concentration,ppm,18.968,0.02200000000000002,0.14086873322352278,41,18.548,0.07200000000000006,0.4610249450951655,41,93,NA,Monoculture,Mixed-Legume,Mixed-Legume,7,2000,≤9,Young,7,Summer,NS,Clay loam,0.5,8,6,Yes,No,Nutrient concentration,NA,2007,2009,"Average NO3 concentration at each sampling date, and average leaching losses per sampling step, in non-trenched versus trenched plots at St-Re´mi in 2007",19.145,0.02239138223389002,1.6413775384047253e-5
5,Water quality,NO3- concentration,ppm,19.034,0.02700000000000001,0.17288435441068697,41,18.663999999999998,0.11599999999999999,0.7427624115422103,41,94,NA,Monoculture,Mixed-Legume,Mixed-Legume,7,2000,≤9,Young,7,Summer,NS,Clay loam,0.5,8,6,Yes,No,Nutrient concentration,NA,2007,2009,"Average NO3 concentration at each sampling date, and average leaching losses per sampling step, in non-trenched versus trenched plots at St-Re´mi in 2007",19.145,0.019630318931022926,4.0640565473750795e-5
5,Water quality,NO3- concentration,ppm,18.78,0.04999999999999999,0.32015621187164234,41,17.939,0.29300000000000015,1.8761154015678256,41,95,NA,Monoculture,Mixed-Legume,Mixed-Legume,7,2000,≤9,Young,7,Summer,NS,Clay loam,0.5,8,6,Yes,No,Nutrient concentration,NA,2007,2009,"Average NO3 concentration at each sampling date, and average leaching losses per sampling step, in non-trenched versus trenched plots at St-Re´mi in 2007",19.145,0.045815360063163404,2.7385951092374493e-4
5,Water quality,NO3- concentration,ppm,18.918,0.054999999999999966,0.35217183305880645,41,18.266,0.19999999999999996,1.2806248474865694,41,96,NA,Monoculture,Mixed-Legume,Mixed-Legume,7,2000,≤9,Young,7,Summer,NS,Clay loam,0.5,8,6,Yes,No,Nutrient concentration,NA,2007,2009,"Average NO3 concentration at each sampling date, and average leaching losses per sampling step, in non-trenched versus trenched plots at St-Re´mi in 2007",19.145,0.035072441521491665,1.2833957448533874e-4
5,Water quality,NO3- concentration,ppm,18.974,0.044999999999999984,0.28814059068447806,41,18.21,0.2649999999999999,1.6968279229197043,41,97,NA,Monoculture,Mixed-Legume,Mixed-Legume,7,2000,≤9,Young,7,Summer,NS,Clay loam,0.5,8,6,Yes,No,Nutrient concentration,NA,2007,2009,"Average NO3 concentration at each sampling date, and average leaching losses per sampling step, in non-trenched versus trenched plots at St-Re´mi in 2007",19.145,0.04109872723116847,2.1739841994256227e-4
5,Water quality,NO3- concentration,ppm,18.996,0.04500000000000001,0.2881405906844783,41,18.105,0.30400000000000005,1.9465497681795862,41,98,NA,Monoculture,Mixed-Legume,Mixed-Legume,7,2000,≤9,Young,7,Summer,NS,Clay loam,0.5,8,6,Yes,No,Nutrient concentration,NA,2007,2009,"Average NO3 concentration at each sampling date, and average leaching losses per sampling step, in non-trenched versus trenched plots at St-Re´mi in 2007",19.145,0.04804028746927069,2.875475050290362e-4
5,Water quality,NO3- concentration,ppm,18.343,0.05499999999999994,0.3521718330588063,41,17.253,0.43100000000000005,2.759746546333558,41,99,NA,Monoculture,Mixed-Legume,Mixed-Legume,7,2000,≤9,Young,7,Summer,NS,Clay loam,0.5,8,6,Yes,No,Nutrient concentration,NA,2007,2009,"Average NO3 concentration at each sampling date, and average leaching losses per sampling step, in non-trenched versus trenched plots at St-Re´mi in 2007",19.145,0.061261988932486855,6.33049006253224e-4
5,Water quality,NO3- concentration,ppm,19.123,0.022,0.14086873322352267,41,18.78,0.05499999999999999,0.3521718330588066,41,100,NA,Monoculture,Mixed-Legume,Mixed-Legume,7,2000,≤9,Young,7,Summer,NS,Clay loam,0.5,8,6,Yes,No,Nutrient concentration,NA,2007,2009,"Average NO3 concentration at each sampling date, and average leaching losses per sampling step, in non-trenched versus trenched plots at St-Re´mi in 2007",19.145,0.01809932530072026,9.90050470639838e-6
5,Water quality,NO3- concentration,ppm,19.145,0.006,0.03841874542459709,41,19.051,0.04999999999999999,0.32015621187164234,41,101,NA,Monoculture,Mixed-Legume,Mixed-Legume,7,2000,≤9,Young,7,Summer,NS,Clay loam,0.5,8,6,Yes,No,Nutrient concentration,NA,2007,2009,"Average NO3 concentration at each sampling date, and average leaching losses per sampling step, in non-trenched versus trenched plots at St-Re´mi in 2007",19.145,0.004921991295960134,6.986397631465593e-6
5,Water quality,NO3- leaching,kg N ha-1,19.099,0.0049999999999999975,0.03201562118716423,41,18.976,0.022999999999999993,0.14727185746095547,41,103,NA,Monoculture,Mixed-Legume,Mixed-Legume,7,2000,≤9,Young,7,Summer,NS,Clay loam,0.5,8,6,Yes,No,Nutrient leaching,NA,2007,2009,"Average NO3- leached at each sampling date, and average leaching losses per sampling step, in non-trenched versus trenched plots at St-Re´mi in 2007",19.145,0.00646095484570267,1.5376189843172595e-6
5,Water quality,NO3- leaching,kg N ha-1,19.022,0.01200000000000001,0.07683749084919425,41,18.662,0.123,0.7875842812042404,41,104,NA,Monoculture,Mixed-Legume,Mixed-Legume,7,2000,≤9,Young,7,Summer,NS,Clay loam,0.5,8,6,Yes,No,Nutrient leaching,NA,2007,2009,"Average NO3- leached at each sampling date, and average leaching losses per sampling step, in non-trenched versus trenched plots at St-Re´mi in 2007",19.145,0.019106833248363566,4.383837353019565e-5
5,Water quality,NO3- leaching,kg N ha-1,18.98,0.021999999999999992,0.1408687332235226,41,18.45,0.15100000000000002,0.9668717598523603,41,105,NA,Monoculture,Mixed-Legume,Mixed-Legume,7,2000,≤9,Young,7,Summer,NS,Clay loam,0.5,8,6,Yes,No,Nutrient leaching,NA,2007,2009,"Average NO3- leached at each sampling date, and average leaching losses per sampling step, in non-trenched versus trenched plots at St-Re´mi in 2007",19.145,0.028321422695245613,6.832601653613263e-5
5,Water quality,NO3- leaching,kg N ha-1,19.070999999999998,0.011999999999999997,0.07683749084919417,41,18.775,0.09200000000000003,0.5890874298438222,41,106,NA,Monoculture,Mixed-Legume,Mixed-Legume,7,2000,≤9,Young,7,Summer,NS,Clay loam,0.5,8,6,Yes,No,Nutrient leaching,NA,2007,2009,"Average NO3- leached at each sampling date, and average leaching losses per sampling step, in non-trenched versus trenched plots at St-Re´mi in 2007",19.145,0.015642658972183004,2.4407232346157625e-5
5,Water quality,NO3- leaching,kg N ha-1,19.128,0.006999999999999999,0.04482186966202994,41,19.034,0.029000000000000012,0.1856906028855527,41,107,NA,Monoculture,Mixed-Legume,Mixed-Legume,7,2000,≤9,Young,7,Summer,NS,Clay loam,0.5,8,6,Yes,No,Nutrient leaching,NA,2007,2009,"Average NO3- leached at each sampling date, and average leaching losses per sampling step, in non-trenched versus trenched plots at St-Re´mi in 2007",19.145,0.0049263765058719594,2.45524810766949e-6
5,Water quality,NO3- leaching,kg N ha-1,19.121,0.002999999999999999,0.019209372712298542,41,19.067,0.017,0.10885311203635843,41,108,NA,Monoculture,Mixed-Legume,Mixed-Legume,7,2000,≤9,Young,7,Summer,NS,Clay loam,0.5,8,6,Yes,No,Nutrient leaching,NA,2007,2009,"Average NO3- leached at each sampling date, and average leaching losses per sampling step, in non-trenched versus trenched plots at St-Re´mi in 2007",19.145,0.0028281154285145914,8.195539454204795e-7
5,Water quality,NO3- leaching,kg N ha-1,19.12,0.006999999999999999,0.04482186966202994,41,19.054,0.015,0.09604686356149272,41,109,NA,Monoculture,Mixed-Legume,Mixed-Legume,7,2000,≤9,Young,7,Summer,NS,Clay loam,0.5,8,6,Yes,No,Nutrient leaching,NA,2007,2009,"Average NO3- leached at each sampling date, and average leaching losses per sampling step, in non-trenched versus trenched plots at St-Re´mi in 2007",19.145,0.0034578543386676167,7.537765976440743e-7
5,Water quality,NO3- leaching,kg N ha-1,19.14,0.002,0.012806248474865698,41,19.070999999999998,0.015,0.09604686356149272,41,110,NA,Monoculture,Mixed-Legume,Mixed-Legume,7,2000,≤9,Young,7,Summer,NS,Clay loam,0.5,8,6,Yes,No,Nutrient leaching,NA,2007,2009,"Average NO3- leached at each sampling date, and average leaching losses per sampling step, in non-trenched versus trenched plots at St-Re´mi in 2007",19.145,0.003611529402427032,6.295553956040753e-7
5,Water quality,NO3- leaching,kg N ha-1,12.16,0.39999999999999947,2.561249694973136,41,16.494,0.14300000000000024,0.9156467659528988,41,112,NA,Monoculture,Mixed-Legume,Mixed-Legume,7,2000,≤9,Young,7,Summer,NS,Clay loam,0.5,8,6,Yes,No,Nutrient leaching,NA,2007,2009,"Average NO3- leached at each sampling date, and average leaching losses per sampling step, in non-trenched versus trenched plots at St-Re´mi in 2007",19.145,-0.3048448018731427,0.0011572294790956888
5,Water quality,DON concentration,ppm,11.453,0.40000000000000036,2.561249694973142,41,14.447,0.3179999999999996,2.0361935075036435,41,113,NA,Monoculture,Mixed-Legume,Mixed-Legume,7,2000,≤9,Young,7,Summer,NS,Clay loam,0.5,8,6,Yes,No,Nutrient concentration,NA,2007,2009,"Average DON concentration at each sampling date, and average leaching losses per sampling step, in non-trenched versus trenched plots at St-Re´mi in 2007",19.145,-0.23223507613166508,0.0017042855721219265
5,Water quality,DON concentration,ppm,12.745,0.492,3.1503371248169616,41,13.526,0.5710000000000006,3.6561839395741607,41,114,NA,Monoculture,Mixed-Legume,Mixed-Legume,7,2000,≤9,Young,7,Summer,NS,Clay loam,0.5,8,6,Yes,No,Nutrient concentration,NA,2007,2009,"Average DON concentration at each sampling date, and average leaching losses per sampling step, in non-trenched versus trenched plots at St-Re´mi in 2007",19.145,-0.059474721324669536,0.0032723261375249887
5,Water quality,DON concentration,ppm,13.699,0.43100000000000005,2.759746546333558,41,15.033999999999999,0.524,3.3552371004148127,41,115,NA,Monoculture,Mixed-Legume,Mixed-Legume,7,2000,≤9,Young,7,Summer,NS,Clay loam,0.5,8,6,Yes,No,Nutrient concentration,NA,2007,2009,"Average DON concentration at each sampling date, and average leaching losses per sampling step, in non-trenched versus trenched plots at St-Re´mi in 2007",19.145,-0.09299146528602455,0.002204691248103973
5,Water quality,DON concentration,ppm,11.145,0.46199999999999974,2.9582433976939746,41,17.955,0.09600000000000009,0.614699926793554,41,116,NA,Monoculture,Mixed-Legume,Mixed-Legume,7,2000,≤9,Young,7,Summer,NS,Clay loam,0.5,8,6,Yes,No,Nutrient concentration,NA,2007,2009,"Average DON concentration at each sampling date, and average leaching losses per sampling step, in non-trenched versus trenched plots at St-Re´mi in 2007",19.145,-0.47687766084021393,0.0017469853874516497
